73,73000,0.0,0.0,0.0,"[0.1558104946389226, 0.06218093376135233, 0.0816672873308221, 0.06755236217054834, 0.07345613088650277, 0.06678931825039258, 0.07940989981809118, 0.06941079410212261, 0.06149529791228331, 0.10915987621057115, 0.056681170092590445, 0.11638643482580029]"
74,74000,0.0,0.0,0.0,"[0.1561431159420141, 0.06207307449491327, 0.08166343851858743, 0.06748937426383357, 0.07339825299010834, 0.06672469674447336, 0.07940481601160111, 0.06933933306611344, 0.06144415068620763, 0.10924803418183818, 0.05660735878481995, 0.11646435431548934]"
75,75000,0.0,0.0,0.0,"[0.15646796221289047, 0.061969940778789936, 0.08167097880577426, 0.06743058964075604, 0.0733386877149361, 0.0666625918670951, 0.07941426861638486, 0.0692649094258307, 0.06138142500584938, 0.10932548203647642, 0.05652587747424241, 0.11654728642097403]"
76,76000,0.0,0.0,0.0,"[0.15674937621221213, 0.06188127662223508, 0.08169103334990094, 0.06737551742767767, 0.07328399596068888, 0.06660606737435476, 0.07940493951038918, 0.06920991237589658, 0.06132593506054399, 0.10938427749693423, 0.056460366110612885, 0.1166273024985534]"
77,77000,0.0,0.0,0.0,"[0.1570773348886191, 0.061772294954546274, 0.08168584539467061, 0.0673032005529616, 0.07323441105292683, 0.06652839544529877, 0.07940360533810302, 0.0691445407897583, 0.061270909369726345, 0.10946726663317137, 0.05638100175368719, 0.1167311938265303]"
78,78000,0.0,0.0,0.0,"[0.15736416154699054, 0.061680454275793405, 0.08167826847396598, 0.06724721130373416, 0.07317163163049223, 0.06646778750205186, 0.07940500171442844, 0.06908979088083272, 0.06121008443578944, 0.10954463669502938, 0.05631586819693641, 0.11682510334395521]"
79,79000,0.0,0.0,0.0,"[0.15767199560444706, 0.06158122686671603, 0.08167498541151896, 0.06718540552504008, 0.0731082860599035, 0.06640233216304274, 0.0793863090352856, 0.06902674005015282, 0.06116299792419312, 0.10962428191204611, 0.0562491687258969, 0.11692627072175688]"
80,80000,0.0,0.0,0.0,"[0.15798562509463937, 0.06148618615061555, 0.08166278423789321, 0.0671279809498278, 0.07304485814638388, 0.06634303341442203, 0.07937472141275331, 0.06896934956269116, 0.061093475824703695, 0.10971134001304955, 0.0561798197313764, 0.11702082546164379]"
81,81000,0.0,0.0,0.0,"[0.1582803255928083, 0.06138374284641501, 0.0816605162190546, 0.06706112600246014, 0.07299104563936364, 0.06627378121850917, 0.07936284004653903, 0.06891181724978154, 0.06103815674815721, 0.10978937514757531, 0.05611734488302226, 0.11712992840631356]"
82,82000,0.0,0.0,0.0,"[0.15858454738820202, 0.0612910990140405, 0.08164937610538286, 0.06700756841128096, 0.07293632536878814, 0.0662142583539553, 0.0793583042095751, 0.06885491702439939, 0.060989798247204144, 0.10986516878366069, 0.05605038120512899, 0.11719825588838165]"
