93,93000,6.488561444948815e-08,6.747738679862188e-11,2.6936282202819168e-08,"[0.767448139039165, 0.23255186096083474]"
94,94000,6.456355937658683e-08,6.676038285737144e-11,2.6649893787934816e-08,"[0.7674450653357973, 0.2325549346642024]"
95,95000,6.912247506147842e-08,6.736034542466562e-11,2.6628110477990344e-08,"[0.7673074255635084, 0.23269257443649136]"
96,96000,6.854845848403602e-08,6.665892510865483e-11,2.6350783730567756e-08,"[0.7674203480589269, 0.23257965194107288]"
97,97000,6.82453447053297e-08,6.597574915244801e-11,2.6079922591840093e-08,"[0.7673563805465882, 0.23264361945341164]"
98,98000,6.800477834997964e-08,6.531233303024391e-11,2.5815738956296247e-08,"[0.7675405437174844, 0.2324594562825155]"
99,99000,6.766204004831435e-08,6.465479874861048e-11,2.555540598852794e-08,"[0.7676002924919896, 0.23239970750801023]"
100,100000,6.735397686741257e-08,6.400891406956838e-11,2.5299983017695563e-08,"[0.7675862234795472, 0.23241377652045261]"
101,101000,6.709872103151559e-08,6.337669759984338e-11,2.5049791524960718e-08,"[0.7674993283914769, 0.2325006716085229]"
102,102000,6.84362422253018e-08,6.302309883915715e-11,2.485706173365936e-08,"[0.7675818819587077, 0.23241811804129212]"
103,103000,6.889753606474518e-08,6.246219329188229e-11,2.4625780415780447e-08,"[0.7676575243668214, 0.23234247563317834]"
104,104000,6.95183852833553e-08,6.195867611632665e-11,2.4408123670584052e-08,"[0.7679016447590293, 0.23209835524097044]"
105,105000,6.926725746496955e-08,6.137087219823912e-11,2.4176114185825788e-08,"[0.7680158506080341, 0.2319841493919657]"
106,106000,7.042997570917473e-08,6.099241731444063e-11,2.3987500147864085e-08,"[0.7679532687467042, 0.23204673125329559]"
107,107000,6.991340857364742e-08,6.042279030506135e-11,2.3763395691980922e-08,"[0.7680997146008688, 0.23190028539913105]"
108,108000,6.952195614892867e-08,5.986402322262049e-11,2.3543502528735187e-08,"[0.7682156248806219, 0.23178437511937797]"
109,109000,6.9128424994927e-08,5.931529340413022e-11,2.3327601756451877e-08,"[0.7681968119641641, 0.23180318803583572]"
110,110000,6.895613379272467e-08,5.878022566392137e-11,2.3116351092978118e-08,"[0.7683303359827078, 0.23166966401729214]"
111,111000,6.854890780680256e-08,5.825129661516383e-11,2.2908218088547765e-08,"[0.7683423403180045, 0.2316576596819954]"
112,112000,6.834277723859885e-08,5.7734768141281424e-11,2.270438286458016e-08,"[0.7684407060405606, 0.23155929395943922]"
113,113000,6.828464275208761e-08,5.7230480705822093e-11,2.2504764629406244e-08,"[0.7682975963271198, 0.23170240367287992]"
114,114000,6.80812111422495e-08,5.673300681913455e-11,2.2308248576564944e-08,"[0.7683460293512793, 0.2316539706487205]"
115,115000,6.764740560880465e-08,5.6239775573910934e-11,2.211428331937665e-08,"[0.7684745131409066, 0.2315254868590931]"
116,116000,6.781627517561761e-08,5.576729574283032e-11,2.192607008807456e-08,"[0.7685901752384005, 0.23140982476159921]"
117,117000,6.785486845358355e-08,5.530146881941993e-11,2.1740794066954153e-08,"[0.7684352484317835, 0.23156475156821615]"
118,118000,6.791992286008665e-08,5.4843129489536736e-11,2.1558577963530744e-08,"[0.7683667408526279, 0.2316332591473717]"
119,119000,6.795887879233992e-08,5.439499242649631e-11,2.1379915263939807e-08,"[0.7683144964630038, 0.23168550353699577]"
120,120000,6.789169976896759e-08,5.394465389060724e-11,2.1202329646096135e-08,"[0.7683788598195564, 0.23162114018044316]"
121,121000,6.774542302090698e-08,5.350331740070575e-11,2.1027985563656275e-08,"[0.7684092360519168, 0.2315907639480828]"
122,122000,6.733013904493913e-08,5.306491795147742e-11,2.0855654961294526e-08,"[0.7685002732694936, 0.23149972673050614]"
123,123000,6.7263050040582e-08,5.26395843570465e-11,2.068729321259291e-08,"[0.768432875570433, 0.2315671244295666]"
124,124000,6.735131504595093e-08,5.2228094792587327e-11,2.0523019096698374e-08,"[0.7684128741043974, 0.2315871258956023]"
125,125000,6.707831015900381e-08,5.181128670837555e-11,2.03590346938897e-08,"[0.7683234374365687, 0.23167656256343092]"
126,126000,6.673867547089848e-08,5.140049280411754e-11,2.019753497534533e-08,"[0.7681913097464526, 0.23180869025354708]"
127,127000,6.630702176366739e-08,5.0995856155287215e-11,2.003851727177139e-08,"[0.7682630823174786, 0.23173691768252094]"
128,128000,6.623682829367645e-08,5.0599743593905054e-11,1.9882416775316407e-08,"[0.7681119360563674, 0.23188806394363223]"
129,129000,6.597824910044078e-08,5.020834705596072e-11,1.972845641913898e-08,"[0.7680989892071611, 0.23190101079283845]"
